Castle,Drama,2,1,Deep In Death,2009,"{""itunes""=>[""332655113""]}"
Castle,Drama,2,2,The Double Down,2009,"{""itunes""=>[""333369457""]}"
Castle,Drama,2,3,Inventing the Girl,2009,"{""itunes""=>[""334786596""]}"
Castle,Drama,2,4,Fool Me Once,2009,"{""itunes""=>[""335628759""]}"
Castle,Drama,2,5,When the Bough Breaks,2009,"{""itunes""=>[""336675355""]}"
Castle,Drama,2,6,Vampire Weekend,2009,"{""itunes""=>[""337597615""]}"
Castle,Drama,2,7,Famous Last Words,2009,"{""itunes""=>[""338647146""]}"
Castle,Drama,2,8,Kill the Messenger,2009,"{""itunes""=>[""339664646""]}"
Castle,Drama,2,9,Love Me Dead,2009,"{""itunes""=>[""341039053""]}"
Castle,Drama,2,10,One Man's Treasure,2009,"{""itunes""=>[""342422513""]}"
Castle,Drama,2,11,The Fifth Bullet,2009,"{""itunes""=>[""345222710""]}"
Castle,Drama,2,12,A Rose for Everafter,2009,"{""itunes""=>[""350087136""]}"
Castle,Drama,2,13,Sucker Punch,2009,"{""itunes""=>[""350930385""]}"
Castle,Drama,2,14,The Third Man,2009,"{""itunes""=>[""352524849""]}"
Castle,Drama,2,15,Suicide Squeeze,2009,"{""itunes""=>[""355270081""]}"
Castle,Drama,2,16,The Mistress Always Spanks Twice,2009,"{""itunes""=>[""360866907""]}"
Castle,Drama,2,17,Tick Tick Tick,2009,"{""itunes""=>[""363647679""]}"
Castle,Drama,2,18,Boom!,2009,"{""itunes""=>[""365220848""]}"
Castle,Drama,2,19,Wrapped Up In Death,2009,"{""itunes""=>[""366406977""]}"
Castle,Drama,2,20,The Late Shaft,2009,"{""itunes""=>[""367394522""]}"
Castle,Drama,2,21,Den of Thieves,2009,"{""itunes""=>[""368602904""]}"
Castle,Drama,2,22,Food to Die For,2009,"{""itunes""=>[""371050003""]}"
Castle,Drama,2,23,Overkill,2009,"{""itunes""=>[""372065634""]}"
Castle,Drama,2,24,A Deadly Game,2009,"{""itunes""=>[""373244584""]}"
24,Drama,8,1,Day 8: 4:00 P.M. - 5:00 P.M.,2010,"{""itunes""=>[""350555098""]}"
24,Drama,8,2,Day 8: 5:00 P.M. - 6:00 P.M.,2010,"{""itunes""=>[""350542273""]}"
24,Drama,8,3,Day 8: 6:00 P.M. - 7:00 P.M.,2010,"{""itunes""=>[""350562780""]}"
24,Drama,8,4,Day 8: 7:00 P.M. - 8:00 P.M.,2010,"{""itunes""=>[""350616119""]}"
24,Drama,8,5,Day 8: 8:00 P.M. - 9:00 P.M.,2010,"{""itunes""=>[""352192877""]}"
24,Drama,8,6,Day 8: 9:00 P.M. - 10:00 P.M.,2010,"{""itunes""=>[""353018410""]}"
24,Drama,8,7,Day 8: 10:00 P.M. - 11:00 P.M.,2010,"{""itunes""=>[""354619899""]}"
24,Drama,8,8,Day 8: 11:00 P.M. - 12:00 A.M.,2010,"{""itunes""=>[""356014975""]}"
24,Drama,8,9,Day 8: 12:00 A.M. - 1:00 A.M.,2010,"{""itunes""=>[""357000944""]}"
24,Drama,8,10,Day 8: 1:00 A.M. - 2:00 A.M.,2010,"{""itunes""=>[""358660546""]}"
24,Drama,8,11,Day 8: 2:00 A.M. - 3:00 A.M.,2010,"{""itunes""=>[""360039136""]}"
24,Drama,8,12,Day 8: 3:00 A.M. - 4:00 A.M.,2010,"{""itunes""=>[""361576698""]}"
24,Drama,8,13,Day 8: 4:00 A.M. - 5:00 A.M.,2010,"{""itunes""=>[""363366446""]}"
24,Drama,8,14,Day 8: 5:00 A.M - 6:00 A.M.,2010,"{""itunes""=>[""364532190""]}"
24,Drama,8,15,Day 8: 6:00 A.M. - 7:00 A.M.,2010,"{""itunes""=>[""365653665""]}"
24,Drama,8,16,Day 8: 7:00 A.M. - 8:00 A.M.,2010,"{""itunes""=>[""365655294""]}"
24,Drama,8,17,Day 8: 8:00 A.M. - 9:00 A.M.,2010,"{""itunes""=>[""366951959""]}"
24,Drama,8,18,Day 8: 9:00 A.M. - 10:00 A.M.,2010,"{""itunes""=>[""368293536""]}"
24,Drama,8,19,Day 8: 10:00 A.M. - 11:00 A.M.,2010,"{""itunes""=>[""369305352""]}"
24,Drama,8,20,Day 8: 11:00 A.M. - 12:00 P.M.,2010,"{""itunes""=>[""370725849""]}"
24,Drama,8,21,Day 8: 12 Noon - 1:00 P.M.,2010,"{""itunes""=>[""371589467""]}"
24,Drama,8,22,Day 8: 1:00 P.M. - 2:00 P.M.,2010,"{""itunes""=>[""372567957""]}"
24,Drama,8,23,Day 8: 2:00 P.M. - 3:00 P.M.,2010,"{""itunes""=>[""373845541""]}"
24,Drama,8,24,Day 8: 3:00 P.M. - 4:00 P.M.,2010,"{""itunes""=>[""373864666""]}"
Prison Break,Drama,1,1,Pilot,2006,"{""itunes""=>[""151960493""]}"
Prison Break,Drama,1,2,Allen,2006,"{""itunes""=>[""151960318""]}"
Prison Break,Drama,1,3,Cell Test,2006,"{""itunes""=>[""151960322""]}"
Prison Break,Drama,1,4,Cute Poison,2006,"{""itunes""=>[""151960327""]}"
Prison Break,Drama,1,5,"English, Fitz or Percy",2006,"{""itunes""=>[""151960330""]}"
Prison Break,Drama,1,6,"Riots, Drills and the Devil",2006,"{""itunes""=>[""151960335""]}"
Prison Break,Drama,1,7,"Riots, Drills and the Devil, Pt. 2",2006,"{""itunes""=>[""151960337""]}"
Prison Break,Drama,1,8,The Old Head,2006,"{""itunes""=>[""151960340""]}"
Prison Break,Drama,1,9,Tweener,2006,"{""itunes""=>[""151960388""]}"
Prison Break,Drama,1,10,Sleight of Hand,2006,"{""itunes""=>[""151960392""]}"
Prison Break,Drama,1,11,And Then There Were 7,2006,"{""itunes""=>[""151960395""]}"
Prison Break,Drama,1,12,Odd Man Out,2006,"{""itunes""=>[""151960397""]}"
Prison Break,Drama,1,13,End of the Tunnel,2006,"{""itunes""=>[""151960404""]}"
Prison Break,Drama,1,14,The Rat,2006,"{""itunes""=>[""151960469""]}"
Prison Break,Drama,1,15,By the Skin and the Teeth,2006,"{""itunes""=>[""151960471""]}"
Prison Break,Drama,1,16,Brother's Keeper,2006,"{""itunes""=>[""151960474""]}"
Prison Break,Drama,1,17,J-Cat,2006,"{""itunes""=>[""151960477""]}"
Prison Break,Drama,1,18,Bluff,2006,"{""itunes""=>[""151960481""]}"
Prison Break,Drama,1,19,The Key,2006,"{""itunes""=>[""151960483""]}"
Prison Break,Drama,1,20,Tonight,2006,"{""itunes""=>[""151960485""]}"
Prison Break,Drama,1,21,Go,2006,"{""itunes""=>[""151960487""]}"
Prison Break,Drama,1,22,Flight,2006,"{""itunes""=>[""151960491""]}"
Prison Break,Drama,1,23,Making a Scene,2006,"{""itunes""=>[""151960506""]}"
24,Drama,2,1,Day 2: 8:00 A.M. - 9:00 A.M.,2002,"{""itunes""=>[""189401594""]}"
24,Drama,2,2,Day 2: 9:00 A.M. - 10:00 A.M.,2002,"{""itunes""=>[""189401596""]}"
24,Drama,2,3,Day 2: 10:00 A.M. - 11:00 A.M.,2002,"{""itunes""=>[""189401600""]}"
24,Drama,2,4,Day 2: 11:00 A.M. - 12:00 P.M.,2002,"{""itunes""=>[""189401602""]}"
24,Drama,2,5,Day 2: 12:00 P.M. - 1:00 P.M.,2002,"{""itunes""=>[""189401604""]}"
24,Drama,2,6,Day 2: 1:00 P.M. - 2:00 P.M.,2002,"{""itunes""=>[""189401607""]}"
24,Drama,2,7,Day 2: 2:00 P.M. - 3:00 P.M.,2002,"{""itunes""=>[""189401609""]}"
24,Drama,2,8,Day 2: 3:00 P.M. - 4:00 P.M.,2002,"{""itunes""=>[""189401611""]}"
24,Drama,2,9,Day 2: 4:00 P.M. - 5:00 P.M.,2002,"{""itunes""=>[""189401664""]}"
24,Drama,2,10,Day 2: 5:00 P.M. - 6:00 P.M.,2002,"{""itunes""=>[""189401682""]}"
24,Drama,2,11,Day 2: 6:00 P.M. - 7:00 P.M.,2002,"{""itunes""=>[""189401706""]}"
24,Drama,2,12,Day 2: 7:00 P.M. - 8:00 P.M.,2002,"{""itunes""=>[""189401726""]}"
24,Drama,2,13,Day 2: 8:00 P.M. - 9:00 P.M.,2002,"{""itunes""=>[""189401735""]}"
24,Drama,2,14,Day 2: 9:00 P.M. - 10:00 P.M.,2002,"{""itunes""=>[""189401740""]}"
24,Drama,2,15,Day 2: 10:00 P.M. - 11:00 P.M.,2002,"{""itunes""=>[""189401820""]}"
24,Drama,2,16,Day 2: 11:00 P.M. - 12:00 A.M.,2002,"{""itunes""=>[""189401874""]}"
24,Drama,2,17,Day 2: 12:00 A.M. - 1:00 A.M.,2002,"{""itunes""=>[""189401887""]}"
24,Drama,2,18,Day 2: 1:00 A.M. - 2:00 A.M.,2002,"{""itunes""=>[""189401957""]}"
24,Drama,2,19,Day 2: 2:00 A.M. - 3:00 A.M.,2002,"{""itunes""=>[""189402004""]}"
24,Drama,2,20,Day 2: 3:00 A.M. - 4:00 A.M.,2002,"{""itunes""=>[""189402016""]}"
24,Drama,2,21,Day 2: 4:00 A.M. - 5:00 A.M.,2002,"{""itunes""=>[""189402099""]}"
24,Drama,2,22,Day 2: 5:00 A.M. - 6:00 A.M.,2002,"{""itunes""=>[""189402115""]}"
24,Drama,2,23,Day 2: 6:00 A.M. - 7:00 A.M.,2002,"{""itunes""=>[""189402154""]}"
24,Drama,2,24,Day 2: 7:00 A.M. - 8:00 A.M.,2002,"{""itunes""=>[""189402162""]}"
Spartacus: Blood and Sand,Drama,1,1,The Red Serpent,2010,"{""itunes""=>[""390362690""]}"
Spartacus: Blood and Sand,Drama,1,2,Sacramentum Gladiatorum,2010,"{""itunes""=>[""390442934""]}"
Spartacus: Blood and Sand,Drama,1,3,Legends,2010,"{""itunes""=>[""391109190""]}"
Spartacus: Blood and Sand,Drama,1,4,The Thing In the Pit,2010,"{""itunes""=>[""390605585""]}"
Spartacus: Blood and Sand,Drama,1,5,Shadow Games,2010,"{""itunes""=>[""390647361""]}"
Spartacus: Blood and Sand,Drama,1,6,Delicate Things,2010,"{""itunes""=>[""390605446""]}"
Spartacus: Blood and Sand,Drama,1,7,Great and Unfortunate Things,2010,"{""itunes""=>[""390797557""]}"
Spartacus: Blood and Sand,Drama,1,8,Mark of the Brotherhood,2010,"{""itunes""=>[""391306165""]}"
Spartacus: Blood and Sand,Drama,1,9,Whore,2010,"{""itunes""=>[""390851306""]}"
Spartacus: Blood and Sand,Drama,1,10,Party Favors,2010,"{""itunes""=>[""390986631""]}"
Spartacus: Blood and Sand,Drama,1,11,Old Wounds,2010,"{""itunes""=>[""390853542""]}"
Spartacus: Blood and Sand,Drama,1,12,Revelations,2010,"{""itunes""=>[""391266508""]}"
Spartacus: Blood and Sand,Drama,1,13,Kill Them All,2010,"{""itunes""=>[""391290134""]}"
Spartacus: Blood and Sand,Drama,1,14,Starz Studios - Spartacus: Blood and Sand,2010,"{""itunes""=>[""391046304""]}"
Spartacus: Blood and Sand,Drama,1,15,Spartacus: Kill or Be Killed,2010,"{""itunes""=>[""391029522""]}"
Spartacus: Blood and Sand,Drama,1,16,Spartacus: A Legend Re-Imagined,2010,"{""itunes""=>[""390988804""]}"
24,Drama,,1,11:00 A.M. - 12:00 P.M.,2014,"{""itunes""=>[""869822344""]}"
24,Drama,,2,12:00 P.M. - 1:00 P.M.,2014,"{""itunes""=>[""869813933""]}"
24,Drama,,3,1:00 P.M. - 2:00 P.M.,2014,"{""itunes""=>[""876987077""]}"
24,Drama,,4,2:00 P.M. - 3:00 P.M.,2014,"{""itunes""=>[""879362648""]}"
24,Drama,,5,3:00 P.M. - 4:00 P.M.,2014,"{""itunes""=>[""881098580""]}"
24,Drama,,6,4:00 P.M. - 5:00 P.M.,2014,"{""itunes""=>[""884514159""]}"
24,Drama,,7,5:00 P.M. - 6:00 P.M.,2014,"{""itunes""=>[""886855231""]}"
24,Drama,,8,6:00 P.M. - 7:00 P.M.,2014,"{""itunes""=>[""889572396""]}"
24,Drama,,9,7:00 P.M. - 8:00 P.M.,2014,"{""itunes""=>[""891807165""]}"
24,Drama,,10,8:00 P.M. - 9:00 P.M.,2014,"{""itunes""=>[""893485761""]}"
24,Drama,,11,9:00 P.M. - 10:00 P.M.,2014,"{""itunes""=>[""896087211""]}"
24,Drama,,12,10:00 P.M. - 11:00 A.M.,2014,"{""itunes""=>[""898360768""]}"
24,Drama,,13,Jack and Chloe,2014,"{""itunes""=>[""848634681""]}"
24,Drama,,14,24: Live Another Day “Jack is Back” Preview Special,2014,"{""itunes""=>[""850767884""]}"
24,Drama,3,1,Day 3: 1:00 P.M. - 2:00 P.M.,2003,"{""itunes""=>[""217498869""]}"
24,Drama,3,2,Day 3: 2:00 P.M. - 3:00 P.M.,2003,"{""itunes""=>[""217540876""]}"
24,Drama,3,3,Day 3: 3:00 P.M. - 4:00 P.M.,2003,"{""itunes""=>[""217197275""]}"
24,Drama,3,4,Day 3: 4:00 P.M. - 5:00 P.M.,2003,"{""itunes""=>[""217198280""]}"
24,Drama,3,5,Day 3: 5:00 P.M. - 6:00 P.M.,2003,"{""itunes""=>[""217541784""]}"
24,Drama,3,6,Day 3: 6:00 P.M. - 7:00 P.M.,2003,"{""itunes""=>[""217201397""]}"
24,Drama,3,7,Day 3: 7:00 P.M. - 8:00 P.M.,2003,"{""itunes""=>[""217202371""]}"
24,Drama,3,8,Day 3: 8:00 P.M. - 9:00 P.M.,2003,"{""itunes""=>[""217203205""]}"
24,Drama,3,9,Day 3: 9:00 P.M. - 10:00 P.M.,2003,"{""itunes""=>[""218342940""]}"
24,Drama,3,10,Day 3: 10:00 P.M. - 11:00 P.M.,2003,"{""itunes""=>[""217208842""]}"
24,Drama,3,11,Day 3: 11:00 P.M. - 12:00 A.M.,2003,"{""itunes""=>[""217213411""]}"
24,Drama,3,12,Day 3: 12:00 A.M. - 1:00 A.M.,2003,"{""itunes""=>[""217218212""]}"
24,Drama,3,13,Day 3: 1:00 A.M. - 2:00 A.M.,2003,"{""itunes""=>[""217189789""]}"
24,Drama,3,14,Day 3: 2:00 A.M. - 3:00 A.M.,2003,"{""itunes""=>[""217474940""]}"
24,Drama,3,15,Day 3: 3:00 A.M. - 4:00 A.M.,2003,"{""itunes""=>[""217538639""]}"
24,Drama,3,16,Day 3: 4:00 A.M. - 5:00 A.M.,2003,"{""itunes""=>[""217197269""]}"
24,Drama,3,17,Day 3: 5:00 A.M. - 6:00 A.M.,2003,"{""itunes""=>[""217198282""]}"
24,Drama,3,18,Day 3: 6:00 A.M. - 7:00 A.M.,2003,"{""itunes""=>[""217539434""]}"
24,Drama,3,19,Day 3: 7:00 A.M. - 8:00 A.M.,2003,"{""itunes""=>[""217201408""]}"
24,Drama,3,20,Day 3: 8:00 A.M. - 9:00 A.M.,2003,"{""itunes""=>[""217202378""]}"
24,Drama,3,21,Day 3: 9:00 A.M. - 10:00 A.M.,2003,"{""itunes""=>[""217203656""]}"
24,Drama,3,22,Day 3: 10:00 A.M. - 11:00 A.M.,2003,"{""itunes""=>[""217205801""]}"
24,Drama,3,23,Day 3: 11:00 A.M. - 12:00 P.M.,2003,"{""itunes""=>[""217208747""]}"
24,Drama,3,24,Day 3: 12:00 P.M. - 1:00 P.M.,2003,"{""itunes""=>[""218647160""]}"
Prison Break,Drama,4,1,"Scylla / Breaking & Entering, Pt. 1",2008,"{""itunes""=>[""289939817""]}"
Prison Break,Drama,4,2,"Scylla / Breaking & Entering, Pt. 2",2008,"{""itunes""=>[""289939905""]}"
Prison Break,Drama,4,3,Shut Down,2008,"{""itunes""=>[""290630965""]}"
Prison Break,Drama,4,4,Eagles & Angels,2008,"{""itunes""=>[""291251116""]}"
Prison Break,Drama,4,5,Safe & Sound,2008,"{""itunes""=>[""291885104""]}"
Prison Break,Drama,4,6,Blow Out,2008,"{""itunes""=>[""292450648""]}"
Prison Break,Drama,4,7,Five the Hard Way,2008,"{""itunes""=>[""293043619""]}"
Prison Break,Drama,4,8,The Price,2008,"{""itunes""=>[""294296237""]}"
Prison Break,Drama,4,9,Greatness Achieved,2008,"{""itunes""=>[""295375379""]}"
Prison Break,Drama,4,10,The Legend,2008,"{""itunes""=>[""296297594""]}"
Prison Break,Drama,4,11,Quiet Riot,2008,"{""itunes""=>[""297235852""]}"
Prison Break,Drama,4,12,Selfless,2008,"{""itunes""=>[""298127439""]}"
Prison Break,Drama,4,13,Deal or No Deal,2008,"{""itunes""=>[""298865977""]}"
Prison Break,Drama,4,14,Just Business,2008,"{""itunes""=>[""299485697""]}"
Prison Break,Drama,4,15,Going Under,2008,"{""itunes""=>[""300246008""]}"
Prison Break,Drama,4,16,The Sunshine State,2008,"{""itunes""=>[""300821893""]}"
Prison Break,Drama,4,17,The Mother Lode,2008,"{""itunes""=>[""312892974""]}"
Prison Break,Drama,4,18,Versus,2008,"{""itunes""=>[""313917636""]}"
Prison Break,Drama,4,19,S.O.B,2008,"{""itunes""=>[""315029154""]}"
Prison Break,Drama,4,20,Cowboys & Indians,2008,"{""itunes""=>[""315870008""]}"
Prison Break,Drama,4,21,Rate of Exchange,2008,"{""itunes""=>[""316813075""]}"
Prison Break,Drama,4,22,Killing Your Number,2008,"{""itunes""=>[""316813564""]}"
Castle,Drama,1,1,Flowers for Your Grave,2009,"{""itunes""=>[""307859266""]}"
Castle,Drama,1,2,Nanny McDead,2009,"{""itunes""=>[""308735692""]}"
Castle,Drama,1,3,Hedge Fund Homeboys,2009,"{""itunes""=>[""309619204""]}"
Castle,Drama,1,4,Hell Hath No Fury,2009,"{""itunes""=>[""310638886""]}"
Castle,Drama,1,5,A Chill Goes Through Her Veins,2009,"{""itunes""=>[""311535787""]}"
Castle,Drama,1,6,Always Buy Retail,2009,"{""itunes""=>[""312333173""]}"
Castle,Drama,1,7,Home Is Where the Heart Stops,2009,"{""itunes""=>[""313249155""]}"
